message,sentiment
RT @tagesschau: USA: Waldbrände erreichen Yosemite-Nationalpark http://t.co/fRGozfK7cl #Yosemite,neutral
@Honey_Bee1984 Ich bin endlich fertig :-) #schultütenbastelei http://t.co/WvIegvKeCw,positive
RT @J__Ludwig: #BTW13 #RRG #SPD #Linke #Grüne #koalitionsverhandlungen #groko #konvent http://t.co/E5aP3NdXNf versprochen oder versprochen,neutral
Life stoppen nicht Smash Single ab Abuvv ab sofort auf #Itunes #music #Spotify Weltweit #JoinTheWave @abuvv @mill… http://t.co/hMayPQNGJz,neutral
Blut spenden (@ Haema Blutspendezentrum Görlitz) http://t.co/p0NIwv4Gfo,neutral
@Letzter_Traum Bonne nuit,neutral
"Flachschleifmaschinen mit waagerechte Schleifspindel: Flach- und Profilschleifmaschine JUNG J 525-E, Bj. 1999 ... http://t.co/Ue6tLaxren",neutral
"@hexe0901 positiv? Krank, Heizung kaputt…positiv?",negative
RT @VollzeitHeldin: Kein Tweet mehr ohne #1MioAbosFürFlo!,neutral
"@Tschentscher_C Jajaj, va con amorr! :B",positive
A1: Mit meinen Schülern mehr bloggen unter http://t.co/kU6qFXnUDC #EdchatDE,neutral
Hocke definitiv uf de falsche site,negative
BSI warnt vor Cyber-Attacken: Unsicheres Netz: Immer mehr Internet-Identitätsklau in Deutschland http://t.co/MaElw05mdB,neutral
"@ReneHesse Guck mal, da steht was von SSD Cleanup, was da helfen könnte: http://t.co/44FleUlQOO",neutral
"kindermund in heidelberg: ""da müssen wir schturschnacks lang gehen.""",neutral
@misteranderl Sieht gut aus hier mit Sonne. :-D #Berlin @deutschtweetor @hilfeabzocke @himundher @paulespcforumde @pricobe @thomas_michl,positive
I found Hoch hinaus (http://t.co/duaCENgkba) #cgeo #geocaching,neutral
@blende28_com @Tippling Den Dom mag ich lieber vom Münsterplatz aus... http://t.co/sRuLRrLPyi,positive
Wer den Fleiß nicht ehrt... wird verwunschen.,neutral
"Bah jetzt liegt auch noch ganz allein an ""UNS"", dass unsere Rente sicher ist, aha. #leistungsgesellschaft #ueberzeugtuns",negative
Free Live Chat : Freche exotische Latina Girl mit prächtigen runden Busen! http://t.co/LjABuQTiXx,neutral
"Gutes Essen, trotz gähnender Leere. (@ Chinese) [pic]: http://t.co/MGjVJCLGdV",neutral
"@MikeSchnoor @SkyKat Gut, dass nix passiert ist!",positive
"RT @Andi_nRw: Video, #DampferDemo 'Mut zur Wut' (Düsseldorf, 31.08.2013): https://t.co/Sj6SXVFukL Mit allen Reden. #piraten+",neutral
Gott sei Dank. Das 1:1. #Eintracht #SGE,positive
Giftgas in Syrien: UN erhöhen Druck http://t.co/28FwH6IlZI,neutral
#AMAZON Bestsellers #9: Jagd auf eine Bestie 2. Teil: Thriller.. http://t.co/8tVhPDmHX0 #Bücher #KINDLE #kostenlos,neutral
Job als Pflegedienstleitung in der Ambulanten Pflege: Frankfurt am Main | Altenpfleger Mitte 50 J. mit PDL Aus... http://t.co/VI2qZjvv3V,neutral
AS-Wiesenmäher (Motor läuft/defekt): Hochdorf | Verkaufe alten AS-Wiesenmäher 2-Takt / 6PS; Motor läuft gut; e... http://t.co/IPpVLtRQgd,neutral
"@18zehn jaaaaa, hätteste halt ma Entwürfe mit Sinn gemacht, wa!? :-P",positive
Hechtskulptur schmückt Kita „Der kleine Hecht“ http://t.co/XGPHHFCFQ8 #dresden,neutral
"Kaltenborn: ""Wir geben die Saison sicherlich nicht auf"" #F1 http://t.co/GUXpcY9C0T",neutral
Carrie underwood look so fake,negative
In einer knappen halben Stunde geht es los! Das Spiel könnt ihr im Live-Ticker auf http://t.co/mDsiOcDoIv verfolgen.,neutral
Mit einem Song gegen George Bush konnte man nicht viel falsch machen.,neutral
Aktualisiert: ERSTBEZUG: Wohnkomfort in Grünruhelage nahe dem Hauptbahnhof http://t.co/9TRpzbsrIN,neutral
Umfangreiche Zertifizierung für Trainer: Transatlantic Fitness bietet exklusiv eine breite Auswahl von TRX... http://t.co/7ig9nWWUeg #fb,neutral
Wieviel Kohle kommt am Ende heraus? Hannelore Kraft und Peter Altmaier führen Arbeitsgruppe Energie http://t.co/Ckaa4MPxh7 #rponline,neutral
@KursAufKiel Bin heute aber zum Glück nicht in Obsthausen.,positive
"RT @kuppp005: Obama sucht nach Legitimität, Russland warnt vor Militärangriff http://t.co/cdJMv3cCIB",neutral
BZÖ-Widmann: Umfragen belegen Sieg des BZÖ-Spitzenkandidaten in ORF Konfrontation http://t.co/EZLhoLkzaK #apa #ots #bot,neutral
Albert Frey: „Lobpreis wird zu einseitig gesehen“ http://t.co/SSdYd2859B,neutral
Auf zur letzten Party fürs WE :-) Habt einen FUN-tastischen Samstag. Mit Vollgas durch die Nacht. Greeetz &amp; Party... http://t.co/U3ZBkiWFIE,positive
*in kreischenes Gelächter ausbricht* *rumschreit* *quiekt* *einfach nur laut ist* XDDDD LEVI!!! XDDDD,positive
@henningkrause #bswk Nachtrag zu Spiele und Science Communication. Der Fall Jonas Kepller:http://t.co/CWbhVo25sU … Kritik erwünscht!,neutral
Gewalt in Nordirland: Pro-britische Krawallmacher verletzen 26 Polizisten... http://t.co/Tbf8558dPz,neutral
RT @ErzdioezeseWien: Entsorgte Lebensmittel könnten Hungernde weltweit satt machen http://t.co/ock7IVirpe,neutral
#TRAFFIC-COACHING: 7 kostenlose Videos fuer extrem #zielgerichtete #Besuchermassen! http://t.co/d8czYKL4Bl,neutral
"Just read ""Richter empfehlen härtere Bandagen"" http://t.co/GYcTUqzdj0 (via pocket)",neutral
RT @Der_Postillon: Einrichtung von Wireless LAN soll leere Kirchen wieder füllen ... http://t.co/iqkxuEJn22,neutral
RT @thomas_mohr: Das Zeitfenster war nie günstiger seit 1960. 13A for Straßenbahn!,neutral
"RT @JOIZTV: 3, 2, 1: TINTE! Hoffentlich trägt Benjamin nicht sein Lieblings-Shirt. Schau dir hier #mbudget Brain + Buddy an: http://t.co/sN…",neutral
"@svonne @KlatschKopp plopp plopp plopp: frisches Popcorn rüber reich. Coke? klar, kein Thema!",positive
"DFB-Pokal: Vfl Osnabrück wirft Erzgebirge Aue raus, TSV 1860 München schlägt Heidenheim http://t.co/1II27mFGDt #transfermarkt",neutral
Dazu kann man nur sagen... sorry not sorry.,negative
Gratis Fotoleinwand bei Picanova http://t.co/owY4GtR4e9,neutral
Making Money On The Internet: Making Money On The Internet In der aktuellen Wirtschaftslage konnte jeder mit e... http://t.co/ONDE8K7YdC,neutral
"Familie in Chelsea sucht Kindermaedchen: Nette Familie in Chelsea mit 2 kleinen Kindern (3J und 1,5 Jahr) such... http://t.co/sc4x9JfCMT",neutral
@softi66 @GrummelBeate @kleopatra2009 @Piratenmaps @GeoDienst also mehr als 40 glaube ich wirklich nicht,neutral
RT @TriestingTweets: Leobersdorf wackelt. Möglicherweise lösen Grenzverschiebungen mit Enzesfeld #Erdbeben aus? ;) http://t.co/P0sYrvCGq2,neutral
#koeln - Extrem scharfe Frau aus Koeln sucht Liebelei mit wirklichem Gentleman http://t.co/RwRI5dmvtK,neutral
RT @FinnjaBaker: Hiiii @heidiklum könntest du das bitte machen ? Wäre total lieb von dir :) &lt;3 #HeidiKlumbittegrüßeOneDirectionvondeutschen…,positive
@nannilinchen Böse Mücken &gt;.&lt; Haben die dich etwa so gern?Du schmeckst denen wohl so gut?Armes Hasimausi :* :* :*,positive
"@69withBieebs MICHELLE! Wir hatten kaum zeit über justin zu reden :o &amp;&amp; außerdem warste en bissl voll hahahaha♥♥ war trtzdm gut, love you:)",positive
Ohhh dem golden slippers... http://t.co/4q4HFYuQu7 #pandora,neutral
@lasermaki was machst du denn? Ne Ausbildung?,neutral
@BG2406 Mist. Danke für die Info.,positive
"Pele glaubt, dass @Njr92 Ende wird besser als @LioMessi_ und @Cristiano Sind Sie im Einvernehmen mit dem König? #WöchentlicheUmfrage",neutral
oder kaufen lassen,neutral
@kleinJaco da bin ich in letzter zeit auch öfter und heute war es da richtig schön :3,positive
Neue Freizeit-Studie wird vorgestellt http://t.co/KdF9kPJgyB,neutral
@DerNagus lief risch gut;),positive
@Harry_Styles du bist schon irgendwie n arsch. selber schuld wenn jetzt alle larry shippen. wir müssen ernsthaft reden mr styles.,negative
RA Gerhard #Strate war wieder fleißig: 3 neue #Mollath-Files auf seiner Website zum Download bereit http://t.co/rALahvd941 @_Istanbul4You,neutral
Syrien: Ban fordert Zugang für Giftgas-Inspektoren: UN-Generalsekretär Ban Ki-moon hat die syrische Führung au... http://t.co/j9JNgJrAjj,neutral
"#ZDF: Wetter, #3sat: Kulturzeit extra",neutral
"120 kg geballte Lust!: Duisburg | Nach langer Zeit endlich wieder zurück. Ich, Marie (170 cm, 120 kg, 35 Jahre... http://t.co/rd1l7zi8RA",positive
Halloween III spar ich mir. Aus Gründen. #Halloween http://t.co/um8WRbfFtP,negative
So. Letzte Zigarette für heute. Morgen wieder 10 Stunden arbeiten *seufz,negative
@tante keinen?,neutral
@hny_cupcake My favorite so eine weitere Umarmung hoffe du hast recht die Worte rsrsr,positive
Ich habe ein @YouTube-Video positiv bewertet: http://t.co/BEx5LzY9a3 TV total Erstwählercheck 2013 - TV total,neutral
"RT @OliverJaindl: #TA Hab leisen Verdacht,dass #Fischer umsonst hier ist:Schieszler sagt grad aus, dass er nie mit Fischer über Unterschrif…",neutral
angstgfühl garantie!,negative
@DerSee Yay. Da freut sich meine kleine Penne,positive
"@cebu_11 Manch einer entscheidet lieber vom Schreibtisch aus, wer sich bitteschön wovon diskriminiert zu fühlen hat, ganz ohne Nachfrage.",negative
Bader bestätigt: Verbeek wird neuer Trainer in Nürnberg http://t.co/4Lxd0d8slX,neutral
Über Ablehnung: JESU Wundmale küssen (Traum) http://t.co/aF7dcvRupN,neutral
RT @shopping2null: SEO Mythen aufgedeckt (von Ex-Google) Leuten http://t.co/RR4lMFpDUP,neutral
"Verwechslungsgefahr ""Knete"" http://t.co/swGgF6Lbh4",neutral
"RT @maedchentraeume: @7VAMPIR ach stimmt ja, ganz vergessen - ich bin selbst schuld, wenn menschen mich belästigen und verletzen. my bad!",negative
Seit 400 Days nix mehr daheim gezockt #SaureGurkenZeit,negative
Unkontrollierte Druckwelle nach Sprengung: ei einem ... http://t.co/KENvSf0MRx,neutral
''team fab 0/5'' mddrr ma reine,neutral
Ein Großaufgebot der Polizei beendet am Samstag Abend die Besetzung eines leerstehendes Gebäudes im... http://t.co/c0dqVa3Xuy #frankfurt,neutral
@lisa_schweini nachtiii&lt;3,positive
Warum Gott warum passiert sowas mir ja warum muss ich wieder Operiert werden :( :( :(  zum 3ten mal :( :( :(,negative
@Der_Oberlehrer Klasse.,positive
@RR120_80 dann müssten die über 400 Meter (drei Starts abziehen!) ja noch schneller sein!,neutral
Wissenschaftlerinnen beklagen Hexenjagd des #hr gegen #Andrea_Ypsilanti http://t.co/6yPuXTARuC,neutral
Indien: Führender Aktivist gegen Aberglaube und Hexerei ermordet | So viel zum Thema Toleranz von Religösen! http://t.co/TvCUKwxmVf,neutral
"Ach ja, die #Uni beginnt ja heute wieder. Im Westen sind die Hörsaale aber anscheinend überfüllter als im Osten. http://t.co/QBWiUo1rby",neutral
"Deutsches Recht pfffff, aber wehe einer betrügt den Staat! #sterntv",negative
Kopfhörer ohne genügende Abschirmung sollten verboten werden.,neutral
@JuliGudehus 'Träume nachkochen' ahhh jetzt muss ich an The Science Of Sleep denken!!,neutral
Boah! Reizüberflutung! Arctic Monkeys! Trentemøller! Sub Focus! Pendulum! Geilheits-Overkill! #ZOA,positive
Hussein Fatal &amp; Young Noble - Killuminati 2k13 (Outlaw Nation Volume 3)... http://t.co/11AwdACCVk,neutral
Rega-Chef kann bis zu halber Million verdienen: Nach Verzicht aufs Zewo-Gütesiegel: Die Rettungsflugwacht hat ... http://t.co/JVZKP3PZYF,neutral
Folks Was kostet Strom wirklich?: Screenshot aus Studie Endlich ein Vergleich von staatlicher #Förderung und... http://t.co/yVS4ok8v19,neutral
@DasBienchen_ Echt ungewohnt. o.o,negative
Ich werde gerade dezent nicht wach...,negative
derrotebaron attended August 2013 Nr. 8: Eis auf dem Großen Plan (Event Cache) at 8/8/2013 (36.4km) http://t.co/BGe8U1G5tn,neutral
Welches tolle Essen aus deinem Land sollte jeder einmal probiert haben?... — rujak xD http://t.co/OTlShohGE5,neutral
@SpielMit_Mir Große scheisse! X),negative
"Ein, Zwei, Drei, Vier... Bin endlich weg von Dir, Fünf, Sechs, Sieben, Acht, Du hast jetzt keine Macht mehr über mich...Verpiss Dich!!!!",negative
Calvin Klein CK7309S 718 Golden 61 mm http://t.co/nyndJbK4lp #Calvin #CK7309S #Golden #Klein,neutral
"Gute Idee: Von Hornstein: ""Wer sich beschwert, muss als nächstes ran"" http://t.co/HAR7wHeQD1",neutral
"RT @tommes04: Scheiße. Aber gegen Chelsea darf man wohl verlieren. Gerade unter diesen Randbedingungen. Dennoch Platz 2 im Visier, was beka…",positive
Naturheilen-online Schweiz hier finden Sie die besten Naturheiler und Heilpraktiker aus der Schweiz http://t.co/YsKhShSIkJ,neutral
@1steppenwolf bin vielleicht etwas nervös .neue schwiegertochter wird vorgestellt :-),positive
"3 Angriffe, 3 Dreier von der exakt gleichen Position.... #eurobasket2013 #koerbefuerD #DBB macht den Sack zu, Jungs",neutral
"RT @Cassie_Troy: Frack, baby, frack! Drill, baby, drill! #schaliegas http://t.co/poSBAU5mvH",neutral
Fussball Diskussion: Bruchhagen: Champions League Kohle unter allen Clubs aufteilen!: Heribert Bruchhagen will... http://t.co/xGSMuKucXG,neutral
@FLER hahah sogar mit beko keinen kontakt mehr?,neutral
@kratzbrste von wo auf wo und wo ist ganz oben?,neutral
#schlagzeilen Trotz Gewinnsprung: Cisco streicht 4000 Stellen: Kaum hatte Cisco einen beachtlichen Gewinnsprun... http://t.co/hkN6d51Rq5,neutral
@schenklklopfer Totes Tier?,neutral
"Eh, @mundauf daran hast du mindestens Mitschuld. Danke! http://t.co/NNsW2A83Wk",neutral
@MiyaSekaia Genial :DD Fehlt nur noch nen mini Jäger mit Edding drangekrickelt,positive
Schlittschuh Ultra Sport Größe 39-40 Eis Laufen Eishockey http://t.co/StjhNwDIoX,neutral
"Siegeszug von iPhone, Samsung Galaxy und Co.: Smartphones verdrängen klassische Handys http://t.co/hKdXgOV2VW",neutral
"@Buddenbohm Wart noch ein paar Jahre, dann geht weg. Ich spreche aus Erfahrung.",neutral
4 Wheeler Tractor Challenge - Futzigames Kostenlos Spielen: http://t.co/Zx3f2eyhTQ,neutral
Aktionäre besiegeln MAN-Übernahme durch VW http://t.co/htfr7uZQhC,neutral
@Obonusha heey na voll scheiße konnte heute nicht Zahnarzt...😔,negative
Frisch gebloggt: DEVONThink: Import von Mails http://t.co/TpyOM6Fa68,neutral
"Geldanlage für Faule: 3., aktualisierte Auflage http://t.co/9G8GjBHTvE #business",neutral
"Halloween 2013: Kürbisschnitzen leicht gemacht - Kein Halloween ohne Grusel-Krbis! Wir erklren Ihnen, wie Sie de... http://t.co/Spo6IWAx68",neutral
RT @Liebieghaus: Vorfreude auf die Ausstellung „NOK – Ein Ursprung afrikanischer Skulptur“ ab 30.10. Der Aufbau ist fast fertig #Nok http:/…,neutral
DE-blog: Protest gegen russische Homo-PolitikEine Berliner Homo-Bar schenkt keine russischen Vodka mehr aus. Sie… http://t.co/r5g4xOJ9hl,neutral
#TVDuell Frage an die beiden : Ich muss mit weniger als 400€ im monat klar kommen warum wird die jugend die... http://t.co/dMGewGWBJ4,neutral
"@eumel59 Oh ja, da kommt was! Hier jetzt auch Regen….",neutral
Informationen für Unternehmer aus WienSie möchten Ihr Unternehmen professionell im Internet präsenti Error,neutral
@redder66 ach ja? Dann ziehst du in neonfarbenen Stoff gehüllte Titten einem akkurat geschnürten Dekolltee vor?,neutral
"@BlueRayOne SCHNAUZE! Dass man dort links überhaupt nich gut weg kommt, siehste nich, wa? (3 Jahre war dat mein Bus! 3!) @stadtwerke_ms",negative
@zeitweise (In-App-Käufe möglich),neutral
"#ARD: Monitor, #ZDF: Heute-journal, #3sat: Geheimnisse der Wüste, #MDR: MDR aktuell, #MOTORVISION: Top Gear, #NDR: NDR aktuell",neutral
TOOOOOOORRRRR für die 60er!!! Danke Freddy schramme!! __________________ Neuer Spielstand: 0:1,positive
@marhei W00t? Unmöglich!,negative
"Darlehen bonitätsabhängig bereits ab 5,49%* effektivem Jahreszins bei Kreditaktion http://t.co/NfgeYVIPA5",neutral
RT @drunkenpeanut: sooooo verliebt ih mis noiie @kleinerdrei_ch - haarband. ach. http://t.co/aR7OTHl1is,positive
Windows Seit der NSA nicht mehr Do You take comissions?,neutral
"RT @rapcitytvde: Eko Fresh spricht über ""Eksodus"" (Video) @ekofreezy #Eksodus #Bushido #Azad #MoTrip #Cassidy #KrayzieBone http://t.co/9Q3z…",neutral
@BaumMiss Uiii :3 Im bett gammeln und schreiben c:,neutral
"@Pfollvosten hmmm, könnte sein. Bin mir da nicht sicher",neutral
Jetzt: Mattias Horx - wichtige Zukunftstrends für Entrepreneure #ksk2013 #zukunft #shareconomy [pic]: http://t.co/9iMFOBu3Av,neutral
"Alter, Hagelkörner, ernsthaft?",negative
.@faz_net:Energiewende paradox: Deutschlands wundersame Stromschwemme http://t.co/5wORfDSGj3 #faz,neutral
@1D_Deutschland meine mutter würde niemals mit mir zu nem 1D konzert gehen -.-,negative
"Warum wird #ZDFlogin nicht im Hauptprogramm ausgestrahlt? Diese längst überfällige Debatte geht jeden etwas an, auch die Generation 50+.",neutral
"RT @DiePaupi: ""Ich werd mal lieber gehen."" ALTER RYAN, WENN DU JODIE JETZT ALLEINE LÄSST EY #BTS17",neutral
CT Befundung treibt PACS Entwicklung voran https://t.co/9vvXeN7il9,neutral
"NBA: LeBron James über mögliche Free Agency: ""Habe keinen Plan, was passiert"": 2014 könnte LeBron James ... http://t.co/i61I6uqLsI #SPOX",neutral
Rösler: Monopolkommission bestätigt Notwendigkeit eines Systemwechsels beim EEG http://t.co/a16lyUSwiO,neutral
Unsichere Lage: Reiseveranstalter sagen mehr Ägypten-Reisen ab http://t.co/L6PHfSEcM6 #reise #urlaub #tourismus,neutral
Evernote wird mir unsympathisch #Samsung #Telekom,negative
"@SoulZwitscherer was wünscht man denn dann, ""viel spass"", ""beiß die Zähne zusammen"" hm? Ah, ich wünsch dir eine kurze schmerzlose Behandlung",positive
@Chase_Bear @sarahleighreed1 @ThatGingerChase @wtfsheerann @CuteAsButtonHS @chasegoehring IM STRUGGLING TO STAY ALIVE,negative
Geschafft. Endlich. http://t.co/WcWzJAsjoX,positive
Photo: Hold tight auf We Heart It. http://t.co/j15tUz6Yeg http://t.co/p49vBPN0dg,neutral
#ebay #fotografia Canon EF-S 17-55 F 2.8 IS USM Objektiv für EOS mit Canon Cash Back Bonus,neutral
"Der größte sänger ,, Griechenlands "", die Stimme des Volkes. Bis heute hat ihn noch kein ,, Künstler ""... http://t.co/qIHla161qt",neutral
@reinduif rein follow me ! 38,neutral
"#Broncos Inactives: CB Bailey, CB Jammer, TE Dreessen, G Moffitt, G Kuper, RB Anderson, QB Dysert",neutral
"mann war die welt noch schön, als nicht jede zweite webseite von europa aus nicht abrufbar war... will doch nur magi illegal gucen XD",negative
@NannyOgg_HH Gleichberechtigung!,neutral
"RT @pauli_pirat: Hamburger Antifaschisten verhindern #NPD Kundgebung: Polizei baut ab, Faschos kommen offenbar nicht mehr! #nonpd #nonazis",neutral
"Ich war live dabei beim #tvduell #brwahl. Die Stimmung war wirklich gut, #horst war souverän und konnte seine Erfolge gut rausstellen. #csu+",positive
Früher war nachts mehr Nacht.,neutral
"RT @DummeWitze: Patrick Star: (Achtung, schwarzer Humor!) → http://t.co/4DRMCTNr",neutral
Das erste mal den Amazing Spider-Man Film geguckt...und ich finde den besser als die anderen 3 teile...,positive
"D.Instant Überhitzung: macht das; gewinnt, Alter.",positive
@micheine_marie eso,neutral
RT @ebookmeter: Der große Fake bei amazon mit falschen Rezensionen http://t.co/lThS5XVkgv,neutral
@BackschafterBo *hust* ich hoffe die Kopfschmerzen sind nicht noch von der Aktion gestern^^ Gute Besserung!,positive
"@GhostwitchLujei Das ziellose durch-das-Gelände-am-Brunnen-latschen war anstrengend, aber sonst wars toll ~*^*~",positive
.@vol_at tickert live zum Cup-Achtelfinale @AustriaLustenau - @sksturm live aus dem Stadion. http://t.co/2FIN6brWxO,neutral
Katholische Schule darf Moslem-Jungen ablehnen http://t.co/az2rtu1WLv,neutral
